month,temperature,rainfall
1,3.9,52.6
2,4.2,69.7
3,7.3,123.3
4,13.0,119.7
5,17.9,162.7
6,21.9,229.2
7,25.8,220.8
8,27.1,142.8
9,23.2,174.2
10,17.0,123.3
11,11.3,75.4
12,6.3,50.4
