month,temperature,rainfall
2012/1,2.2,232.5
2012/2,1.6,157.5
2012/3,5.5,195.0
2012/4,10.9,122.0
2012/5,15.4,73.5
2012/6,19.4,77.0
2012/7,25.1,169.5
2012/8,27.4,97.5
2012/9,24.4,126.5
2012/10,16.8,181.5
2012/11,10.0,297.5
2012/12,4.0,323.0
