month,temperature,rainfall
1,3.1,212.3
2,3.1,141.7
3,5.7,133.3
4,11.0,113.2
5,15.7,127.6
6,19.6,163.4
7,23.9,201.8
8,25.7,155.8
9,21.6,213.5
10,15.9,156.4
11,10.5,227.9
12,6.0,253.6
