month,temperature,rainfall
1,6.1,38.9
2,6.5,52.8
3,9.6,94.5
4,14.8,108.2
5,19.2,148.4
6,22.7,190.8
7,26.6,148.8
8,27.8,172.9
9,24.5,210.0
10,18.9,146.2
11,13.5,97.2
12,8.5,45.2
