month,temperature,rainfall
1,6.6,53.7
2,7.7,74.1
3,10.7,164.3
4,15.3,214.5
5,19.1,242.9
6,22.3,354.3
7,26.1,264.4
8,26.7,269.8
9,23.8,334.8
10,18.7,180.0
11,13.5,94.6
12,8.5,50.3
