month,temperature,rainfall
2012/1,6.2,28.5
2012/2,6.6,155.5
2012/3,11.0,129.0
2012/4,15.8,288.0
2012/5,20.0,150.0
2012/6,22.1,991.0
2012/7,26.5,249.0
2012/8,26.9,377.0
2012/9,23.8,380.0
2012/10,18.6,226.5
2012/11,12.3,108.5
2012/12,7.0,91.0
