month,temperature,rainfall
1,4.9,34.2
2,5.5,50.5
3,8.8,86.7
4,14.5,92.3
5,19.3,125.0
6,23.3,171.5
7,27.2,160.9
8,28.3,87.4
9,24.4,134.4
10,18.1,81.1
11,12.3,51.2
12,7.3,31.0
