month,temperature,rainfall
1,4.3,147.2
2,4.7,121.9
3,7.6,132.6
4,12.9,109.4
5,17.5,134.6
6,21.3,189.8
7,25.3,252.4
8,26.8,113.7
9,22.6,197.9
10,16.8,119.5
11,11.6,130.6
12,6.9,137.6
