month,temperature,rainfall
1,-2.1,101.5
2,-1.6,74.4
3,1.6,71.7
4,7.1,94.9
5,11.5,127.5
6,15.8,86.7
7,19.8,163.2
8,22.1,169.7
9,18.5,140.9
10,12.5,113.6
11,6.0,125.2
12,0.4,110.8
