month,temperature,rainfall
2011/1,5.2,5.5
2011/2,7.1,133.0
2011/3,8.2,74.0
2011/4,14.4,53.0
2011/5,18.4,197.5
2011/6,22.3,135.0
2011/7,26.8,28.0
2011/8,27.2,143.0
2011/9,25.0,153.0
2011/10,19.2,193.5
2011/11,14.7,90.0
2011/12,7.2,53.0
