month,temperature,rainfall
1,8.0,99.7
2,8.5,105.0
3,11.3,183.3
4,15.7,212.7
5,19.1,249.0
6,22.0,351.9
7,25.5,290.6
8,26.7,233.2
9,24.4,304.8
10,19.8,243.8
11,15.3,160.2
12,10.5,84.7
