month,temperature,rainfall
2013/1,0.3,56.0
2013/2,2.4,113.5
2013/3,7.8,106.0
2013/4,10.0,129.0
2013/5,15.5,37.5
2013/6,19.6,285.5
2013/7,23.7,137.5
2013/8,24.1,329.0
2013/9,19.3,512.5
2013/10,15.1,447.5
2013/11,7.9,112.5
2013/12,2.2,161.5
