month,temperature,rainfall
1,3.0,284.8
2,3.4,169.7
3,6.8,156.8
4,12.8,127.3
5,17.7,146.2
6,21.6,166.5
7,25.6,233.4
8,27.2,127.6
9,22.7,202.3
10,16.6,144.9
11,11.0,205.3
12,5.9,272.9
