month,temperature,rainfall
2011/1,-5.5,7.0
2011/2,-2.7,45.0
2011/3,-1.8,56.0
2011/4,4.8,139.5
2011/5,11.4,215.0
2011/6,15.8,96.0
2011/7,20.0,329.5
2011/8,20.3,156.0
2011/9,17.1,943.0
2011/10,10.0,111.5
2011/11,5.7,53.5
2011/12,-1.8,84.5
