month,temperature,rainfall
2013/1,0.6,59.5
2013/2,1.1,36.5
2013/3,6.7,2.0
2013/4,10.9,88.5
2013/5,17.0,33.5
2013/6,21.3,76.0
2013/7,23.8,285.5
2013/8,26.5,103.5
2013/9,22.2,174.5
2013/10,16.9,257.0
2013/11,9.2,15.0
2013/12,4.3,70.5
