month,temperature,rainfall
2011/1,1.5,2.0
2011/2,4.5,75.0
2011/3,5.5,56.5
2011/4,12.1,88.5
2011/5,17.2,182.5
2011/6,21.8,150.5
2011/7,26.0,362.5
2011/8,25.9,169.5
2011/9,23.5,298.5
2011/10,17.0,129.5
2011/11,11.5,87.0
2011/12,3.9,17.5
