month,temperature,rainfall
1,-1.5,303.4
2,-1.3,222.3
3,1.2,166.4
4,6.7,112.3
5,13.4,111.2
6,18.2,153.2
7,21.9,282.4
8,23.2,169.8
9,18.8,170.1
10,12.2,169.1
11,6.0,231.9
12,1.2,292.2
