month,temperature,rainfall
2013/1,-1.8,347.5
2013/2,-2.2,310.0
2013/3,1.6,86.5
2013/4,5.6,159.5
2013/5,13.0,62.0
2013/6,19.7,145.5
2013/7,22.3,546.5
2013/8,23.6,273.0
2013/9,19.3,131.5
2013/10,14.6,252.5
2013/11,5.4,277.0
2013/12,1.4,374.0
