month,temperature,rainfall
2011/1,-5.6,4.0
2011/2,-2.9,12.0
2011/3,-0.2,11.0
2011/4,4.4,109.5
2011/5,7.0,118.0
2011/6,12.3,57.0
2011/7,17.4,116.5
2011/8,18.8,80.0
2011/9,17.6,165.0
2011/10,11.3,180.0
2011/11,5.5,7.0
2011/12,-2.5,44.0
