month,temperature,rainfall
1,1.7,168.1
2,1.9,114.0
3,4.6,106.7
4,10.2,102.4
5,15.3,121.4
6,19.6,120.7
7,23.3,209.0
8,25.3,178.5
9,21.1,162.1
10,15.1,180.5
11,9.3,225.0
12,4.5,204.0
