month,temperature,rainfall
2012/1,0.4,112.5
2012/2,0.1,115.5
2012/3,4.3,190.5
2012/4,10.1,118.5
2012/5,15.4,133.0
2012/6,19.8,50.5
2012/7,24.2,153.0
2012/8,27.3,44.0
2012/9,24.6,173.0
2012/10,16.5,226.5
2012/11,9.5,431.0
2012/12,3.0,240.5
