month,temperature,rainfall
2012/1,-9.4,46.0
2012/2,-8.1,79.0
2012/3,-2.8,52.0
2012/4,5.4,45.0
2012/5,12.5,48.5
2012/6,17.0,100.0
2012/7,21.1,80.0
2012/8,22.6,253.5
2012/9,20.5,144.5
2012/10,10.4,126.0
2012/11,3.1,142.0
2012/12,-6.0,135.0
