month,temperature,rainfall
1,-7.5,69.6
2,-6.5,51.3
3,-1.8,54.0
4,5.6,47.6
5,11.8,64.8
6,16.5,63.6
7,20.2,108.7
8,21.1,133.5
9,15.9,130.9
10,9.2,104.3
11,1.9,117.2
12,-4.3,96.6
