month,temperature,rainfall
2011/1,4.3,5.0
2011/2,7.2,64.5
2011/3,8.1,48.5
2011/4,13.9,91.5
2011/5,19.5,340.0
2011/6,23.6,281.0
2011/7,27.0,226.5
2011/8,28.3,56.5
2011/9,24.9,311.5
2011/10,19.2,197.0
2011/11,15.1,97.0
2011/12,8.2,31.5
