month,temperature,rainfall
1,6.0,44.4
2,6.4,61.0
3,9.5,96.5
4,14.9,100.3
5,19.3,150.0
6,23.0,188.6
7,27.0,144.9
8,28.1,86.0
9,24.7,183.8
10,18.8,121.5
11,13.5,90.5
12,8.5,49.5
