month,temperature,rainfall
2012/1,3.3,24.5
2012/2,4.0,166.0
2012/3,8.6,175.0
2012/4,14.2,103.5
2012/5,18.7,43.0
2012/6,21.9,421.5
2012/7,26.2,1055.0
2012/8,27.1,192.5
2012/9,22.8,78.5
2012/10,16.9,80.0
2012/11,9.7,89.0
2012/12,4.7,104.0
