month,temperature,rainfall
1,3.9,61.7
2,5.2,84.9
3,8.7,140.4
4,13.8,150.0
5,18.4,208.8
6,22.2,397.5
7,25.9,378.5
8,26.4,202.3
9,23.0,181.1
10,17.1,82.4
11,11.4,80.4
12,6.1,53.4
