month,temperature,rainfall
1,6.7,75.0
2,7.3,102.6
3,10.3,216.8
4,14.9,209.9
5,18.8,213.0
6,22.0,292.8
7,25.7,277.6
8,27.0,250.9
9,24.1,292.0
10,18.9,199.9
11,13.9,131.5
12,9.0,63.0
