month,temperature,rainfall
1,3.2,46.6
2,3.6,59.2
3,6.8,100.8
4,12.5,99.9
5,17.4,143.8
6,21.4,195.4
7,25.3,190.5
8,26.2,127.7
9,22.4,170.9
10,16.1,114.6
11,10.2,71.9
12,5.3,42.6
