month,temperature,rainfall
1,4.4,73.6
2,6.0,102.8
3,9.5,176.5
4,14.5,186.6
5,18.7,230.7
6,22.3,475.1
7,25.9,471.4
8,26.3,210.8
9,23.3,213.3
10,17.4,93.4
11,11.4,87.7
12,6.1,68.2
