month,temperature,rainfall
2013/1,2.8,135.5
2013/2,3.6,132.5
2013/3,8.7,71.0
2013/4,11.7,101.0
2013/5,17.3,42.5
2013/6,22.4,137.5
2013/7,26.9,156.5
2013/8,27.8,142.0
2013/9,22.6,558.5
2013/10,18.4,308.5
2013/11,10.4,132.5
2013/12,5.3,175.0
