month,temperature,rainfall
1,3.5,165.9
2,3.8,147.9
3,7.0,139.9
4,12.6,111.7
5,17.4,144.5
6,21.3,169.9
7,25.5,180.5
8,26.9,133.9
9,22.7,207.7
10,16.5,144.9
11,11.0,138.7
12,6.1,141.2
