month,temperature,rainfall
1,11.6,272.9
2,12.1,286.7
3,14.3,428.1
4,17.7,421.7
5,20.8,441.0
6,23.6,773.6
7,26.9,311.9
8,27.2,269.0
9,25.5,406.1
10,21.9,299.6
11,17.9,303.9
12,13.6,262.7
