month,temperature,rainfall
1,-0.4,83.0
2,0.1,62.7
3,3.5,68.6
4,10.1,68.4
5,15.7,75.4
6,19.8,110.5
7,23.3,157.0
8,24.9,150.8
9,20.1,127.2
10,13.6,92.4
11,7.4,84.5
12,2.6,82.7
