month,temperature,rainfall
1,-5.5,54.5
2,-6.0,36.0
3,-1.9,43.5
4,4.4,52.1
5,9.4,61.6
6,13.1,53.5
7,17.1,87.4
8,19.6,101.0
9,16.3,108.2
10,10.6,70.3
11,3.7,60.0
12,-2.4,59.4
