month,temperature,rainfall
2013/1,4.7,45.0
2013/2,7.3,166.5
2013/3,12.0,110.0
2013/4,14.5,164.0
2013/5,20.9,53.5
2013/6,24.2,308.0
2013/7,28.6,118.5
2013/8,29.0,571.0
2013/9,25.4,199.0
2013/10,20.7,109.0
2013/11,12.3,80.0
2013/12,6.6,50.5
