month,temperature,rainfall
1,1.3,44.1
2,1.8,50.0
3,5.0,92.5
4,10.6,109.6
5,15.1,120.3
6,18.5,155.7
7,22.0,195.4
8,23.2,280.6
9,19.5,271.3
10,13.8,172.4
11,8.5,76.7
12,3.8,39.9
