month,temperature,rainfall
2013/1,0.7,35.0
2013/2,1.6,32.0
2013/3,7.9,34.5
2013/4,10.6,176.5
2013/5,15.9,33.0
2013/6,19.2,200.5
2013/7,23.3,108.0
2013/8,24.5,69.5
2013/9,20.3,237.0
2013/10,15.5,321.0
2013/11,8.2,29.0
2013/12,3.1,59.5
