month,temperature,rainfall
2012/1,2.0,285.5
2012/2,1.3,226.5
2012/3,6.1,214.5
2012/4,12.0,107.0
2012/5,16.6,97.0
2012/6,21.0,101.0
2012/7,26.4,218.0
2012/8,28.4,102.0
2012/9,25.1,161.0
2012/10,17.6,158.0
2012/11,9.9,247.0
2012/12,3.6,405.0
