month,temperature,rainfall
1,2.7,259.5
2,3.0,172.1
3,6.3,158.5
4,12.1,122.2
5,17.0,134.2
6,20.9,182.6
7,24.9,240.4
8,26.6,168.3
9,22.3,220.2
10,16.4,160.7
11,10.8,234.4
12,5.7,247.0
