month,temperature,rainfall
2012/1,3.4,106.0
2012/2,3.1,134.5
2012/3,6.8,159.0
2012/4,12.4,126.5
2012/5,16.9,70.0
2012/6,21.3,220.0
2012/7,26.5,248.0
2012/8,28.5,107.5
2012/9,25.3,173.0
2012/10,17.9,82.5
2012/11,10.9,158.0
2012/12,4.9,152.5
