month,temperature,rainfall
1,3.7,106.9
2,3.9,102.2
3,6.9,120.1
4,12.3,114.4
5,17.2,150.2
6,21.4,190.5
7,25.6,217.7
8,27.1,109.0
9,23.2,168.8
10,17.1,115.5
11,11.4,84.5
12,6.3,91.1
