month,temperature,rainfall
1,0.8,62.6
2,2.1,77.4
3,5.6,136.6
4,11.7,127.3
5,16.4,158.4
6,20.3,203.1
7,23.9,216.0
8,25.1,138.8
9,21.2,218.5
10,14.4,133.6
11,8.2,86.8
12,3.2,52.4
