month,temperature,rainfall
1,6.2,45.4
2,6.9,65.2
3,9.7,112.1
4,14.5,129.3
5,18.8,150.3
6,22.4,273.8
7,26.5,252.5
8,27.3,172.2
9,23.9,219.5
10,18.6,120.9
11,13.4,69.1
12,8.5,34.4
