month,temperature,rainfall
2012/1,5.8,28.0
2012/2,5.4,147.0
2012/3,10.1,101.5
2012/4,15.2,129.0
2012/5,19.2,92.5
2012/6,21.9,630.5
2012/7,26.8,516.5
2012/8,27.7,191.0
2012/9,24.3,234.0
2012/10,18.9,72.5
2012/11,12.6,57.0
2012/12,7.2,64.0
