month,temperature,rainfall
2013/1,4.2,63.0
2013/2,5.1,96.0
2013/3,11.5,72.5
2013/4,14.1,291.5
2013/5,18.1,87.0
2013/6,21.8,164.0
2013/7,25.9,109.5
2013/8,27.5,149.5
2013/9,23.5,252.0
2013/10,19.4,342.0
2013/11,11.5,55.0
2013/12,6.5,67.0
