month,temperature,rainfall
1,6.9,75.5
2,7.2,81.2
3,9.9,128.4
4,14.5,135.5
5,18.6,165.5
6,22.3,274.8
7,26.3,287.1
8,27.6,153.3
9,24.4,173.9
10,19.4,70.3
11,14.2,78.8
12,9.4,60.2
