month,temperature,rainfall
1,-2.7,228.4
2,-2.4,183.6
3,0.6,130.4
4,6.3,93.2
5,12.4,110.6
6,16.7,140.4
7,20.3,187.1
8,21.5,173.7
9,17.3,193.4
10,11.0,125.4
11,5.2,111.6
12,0.2,174.8
