month,temperature,rainfall
2013/1,-0.4,39.5
2013/2,0.0,17.0
2013/3,6.0,17.0
2013/4,9.4,186.0
2013/5,15.7,76.5
2013/6,20.0,85.5
2013/7,22.9,206.0
2013/8,24.8,179.0
2013/9,20.3,225.5
2013/10,15.3,273.5
2013/11,7.6,35.5
2013/12,2.7,63.0
