month,temperature,rainfall
1,-2.0,54.9
2,-1.9,43.0
3,0.9,48.2
4,5.8,75.1
5,10.2,101.3
6,14.0,107.5
7,17.9,165.1
8,20.5,192.8
9,18.0,164.4
10,12.6,93.0
11,6.1,75.2
12,0.5,64.4
