month,temperature,rainfall
1,6.0,45.4
2,6.3,61.7
3,9.4,104.2
4,15.1,103.8
5,19.7,145.5
6,23.5,184.5
7,27.4,157.0
8,28.8,90.9
9,25.0,160.7
10,19.0,112.3
11,13.6,69.3
12,8.6,43.8
