month,temperature,rainfall
1,7.4,98.9
2,8.1,105.9
3,10.7,184.1
4,14.7,236.7
5,18.6,243.9
6,22.0,317.5
7,26.1,314.2
8,27.0,234.5
9,24.0,284.7
10,19.3,108.8
11,14.3,119.7
12,9.6,86.9
