month,temperature,rainfall
1,6.3,100.7
2,6.9,118.8
3,9.9,253.1
4,14.6,289.4
5,18.4,371.8
6,21.7,405.7
7,25.4,397.2
8,26.4,468.2
9,23.6,691.9
10,18.3,395.7
11,13.4,249.8
12,8.6,106.5
