month,temperature,rainfall
2013/1,5.5,77.5
2013/2,6.6,119.5
2013/3,11.6,86.0
2013/4,14.5,283.0
2013/5,18.6,145.5
2013/6,21.9,445.0
2013/7,27.1,40.0
2013/8,28.4,71.0
2013/9,24.1,555.0
2013/10,20.0,991.5
2013/11,12.8,92.0
2013/12,7.7,111.0
