month,temperature,rainfall
2013/1,1.7,41.5
2013/2,3.3,51.5
2013/3,7.8,55.5
2013/4,11.2,90.0
2013/5,17.6,65.0
2013/6,22.5,186.0
2013/7,26.0,204.0
2013/8,26.6,288.0
2013/9,22.1,276.5
2013/10,17.3,204.0
2013/11,8.6,68.5
2013/12,3.8,77.5
