month,temperature,rainfall
1,2.2,47.3
2,3.0,64.1
3,6.4,105.2
4,12.3,120.7
5,17.1,162.6
6,21.2,196.8
7,25.0,247.3
8,26.0,106.5
9,21.9,168.5
10,15.4,86.5
11,9.3,61.9
12,4.2,46.3
