month,temperature,rainfall
1,6.0,101.3
2,6.2,85.1
3,8.7,122.4
4,13.3,116.5
5,17.4,144.9
6,21.1,197.3
7,25.2,276.5
8,26.5,122.7
9,22.6,180.8
10,17.4,103.0
11,12.8,109.0
12,8.6,104.4
