month,temperature,rainfall
2011/1,2.0,0.0
2011/2,5.7,74.5
2011/3,6.6,43.5
2011/4,13.2,40.0
2011/5,18.0,301.0
2011/6,23.1,76.5
2011/7,26.8,192.0
2011/8,26.8,175.5
2011/9,23.2,358.5
2011/10,17.2,83.5
2011/11,12.0,50.0
2011/12,4.9,28.5
