month,temperature,rainfall
1,7.0,64.0
2,7.9,85.7
3,10.9,132.0
4,15.4,151.3
5,19.4,179.3
6,22.8,314.6
7,26.8,314.4
8,27.9,195.4
9,24.8,188.8
10,19.7,85.8
11,14.3,85.6
12,9.4,60.8
