month,temperature,rainfall
2012/1,17.0,119.0
2012/2,17.5,109.5
2012/3,19.6,81.0
2012/4,21.7,356.5
2012/5,24.4,229.5
2012/6,26.9,372.0
2012/7,29.1,96.0
2012/8,28.5,674.0
2012/9,27.2,271.5
2012/10,24.6,96.5
2012/11,21.0,214.5
2012/12,18.5,113.0
