month,temperature,rainfall
2011/1,-2.6,184.0
2011/2,0.1,95.0
2011/3,0.5,104.5
2011/4,7.3,164.5
2011/5,15.1,392.5
2011/6,19.9,174.5
2011/7,22.8,278.0
2011/8,23.2,142.5
2011/9,19.2,308.5
2011/10,12.5,123.0
2011/11,9.1,78.5
2011/12,1.4,146.0
