month,temperature,rainfall
1,-0.8,129.7
2,-0.4,120.4
3,3.1,144.5
4,9.2,125.3
5,14.2,159.6
6,18.3,226.0
7,22.2,303.4
8,22.8,157.2
9,18.5,187.2
10,12.0,115.5
11,6.5,112.3
12,1.6,133.7
