month,temperature,rainfall
2012/1,-5.4,132.0
2012/2,-7.5,25.0
2012/3,-3.0,37.5
2012/4,2.2,111.0
2012/5,7.0,171.5
2012/6,9.9,136.0
2012/7,14.7,108.5
2012/8,17.2,159.0
2012/9,17.7,152.5
2012/10,10.7,220.5
2012/11,4.2,392.5
2012/12,-2.6,198.5
