month,temperature,rainfall
1,-3.6,113.6
2,-3.1,94.0
3,0.6,77.8
4,7.1,56.8
5,12.4,53.1
6,16.7,46.8
7,20.5,81.0
8,22.3,123.8
9,18.1,135.2
10,11.8,108.7
11,4.9,104.1
12,-0.9,111.7
